TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,TotalAmount,PurchaseDate,PaymentMode
T101863,C1309,Other,41,Nashik,Groceries,5,4765.71,23828.55,2025-02-08,UPI
T100990,C1058,Female,65,Delhi,Fashion,7,480.84,3365.88,2025-07-13,Card
T100139,C1136,Male,58,Indore,Fashion,-5,2111.1,8444.4,2025-03-05,e-wallet
T101660,C1484,Female,70,Surat,Groceries,6,1343.68,8062.08,2025-07-30,UPI
T100733,C1383,Other,28,Jaipur,Electronics,7,4026.67,28186.69,2025-04-27,Cash
T100062,C1556,Other,45,Vadodara,Groceries,5,2916.95,14584.75,2025-02-13,UPI
T101034,C1437,Male,49,Delhi,Groceries,5,-250.5,17925.3,2025-10-10,UPI
T101661,C1091,Male,22,Jaipur,Electronics,3,3999.91,11999.73,2025-03-25,CARD
T100421,C1154,Other,67,Vadodara,Fashion,3,1505.67,4517.01,2025-07-16,UPI
T100572,C1527,Female,39,Nashik,Beauty,-2,2438.18,2438.18,2025-11-02,Card
T100814,C1196,Female,69,Pune,Fashion,5,2389.93,11949.65,2025-07-14,UPI
T100299,C1564,Male,29,Delhi NCR,Furniture,1,1769.88,1769.88,2025-05-20,UPI
T100770,C1479,Other,57,Jaipur,Fashion,7,3581.41,25069.87,2025-10-30,Wallet
T100592,C1048,Other,54,Vadodara,Electronics,1,3619.68,3619.68,2025-05-12,Cash
T101964,C1194,Female,46,Nashik,Furniture,7,2038.79,14271.53,2025-02-24,Cash
T100301,C1129,Female,53,Rajkot,Electronics,2,1975.11,3950.22,2025-06-10,UPI
T101139,C1488,N/A,25,Surat,Electronics,1,1975.59,1975.59,2025-11-29,Wallet
T100518,C1507,f,52, VADODARA,Beauty,4,2936.33,11745.32,2025-10-27,UPI
T101865,C1399,Other,69,Jaipur,Groceries,1,4367.73,4367.73,2025-05-05,Wallet
T101686,C1057,Other,56,Mumbai,Groceries,3,1673.27,5019.81,2025-03-17,Cash
T100076,C1068,FEMALE,54,Ahmedabad,Furniture,6,4752.99,unknown,2025-09-07,Cash
T100142,C1207,male,22,Nashik,Sports,1,2766.7,0,2025-09-01,Cash
T100744,C1552,Male,34,Nashik,Beauty,4,3576.7,14306.8,2025-03-01,Card
T101892,C1029,Other,67,Surat,Beauty,5,1247.54,6237.7,2025/02/30,UPI
T101962,C1231,Female,62,Nashik,Fashion,4,N/A,5363.0,2025-01-09,Cash
T101554,C1155,Other,49,Ahmedabad,Groceries,4,3686.9,14747.6,2025-05-17,UPI
T101469,C1219,Male,unknown,surat ,null,2,4253.35,8506.7,2025-10-30,Card
T100067,C1306,Other,24,Ahmedabad,Beauty,6,4726.35,28358.1,2025-11-04,Wallet
T101111,C1085,Other,42,Nashik,Beauty,5,178.2,891.0,2025-11-08,Card
T100629,,Male,41,ahmedabad,Electronics,6,1518.16,wrong,2025-09-23,UPI
T100281,C1166,Male,19,Mumbai,Sports,3,4032.3,12096.9,2025-10-20,Cash
T101054,C1543,Male,62,Vadodara,Furniture,7,3950.45,27653.15,2025-10-06,UPI
T101184,C1188,Female,63,Pune,Groceries,7,3344.99,23414.93,2025-10-15,Wallet
T101282,C1457,Female,26,Mumbai,Groceries,7,-250.5,19055.96,2025-12-16,Cash
T100700,C1568,Other,19,Surat,Fashion,5,909.78,4548.9,2025-08-16,Wallet
T101124,C1326,Other,41,Indore,Electronics,6,1469.41,8816.46,2025-10-03,Card
T101763,C1170,Female,43,Nashik,Fashion,1,3203.63,3203.63,2025-07-28,Card
T101755,C1410,f,36,Mumbai,Electronics,3,4881.78,14645.34,2025-06-29,Wallet
T101300,C1439,female,67,Nashik,Fashion,4,398.84,1595.36,2025-03-13,Cash
T100493,C1128,female,54,Ahmedabad,Electronics,3,1684.72,5054.16,2025-02-28,Card
T101801,C1465, M ,67,Mumbai,ELECTRONICS,4,4952.73,19810.92,2025-04-18,Wallet
T100370,?,Male,32,Vadodara,Electronics,5,2473.73,12368.65,2025-10-15,Wallet
T101742,C1276,Female,70,?,Groceries,7,4148.88,29042.16,2025-01-29,UPI
T100980,C1410,Female,59,Ahmedabad,Groceries ,7,4252.45,29767.15,2025-01-30,Cash
T101650,C1399,Female,62,Nashik,Furniture,7,3367.5,23572.5,2025-03-12,UPI
T100226,C1144,Male,23,Mumbai,Beauty,1,572.11,572.11,2025-01-28,Wallet
T100008,C1107,Female,50,vadodara,Sports,6,4330.85,25985.1,2025-03-15,CARD
T100263,C1478,Female,63,Mumbai,Groceries,5,2706.86,13534.3,2025-11-17,Wallet
T100865,C1527,Other,36, VADODARA,Fashion,7,4628.9,32402.3,15/01/2025,UPI
T100766,C1553,Other,56,Rajkot,Sports,?,3120.48,18722.88,2025-08-22,Wallet
T100055,C1372,Other,34,Delhi,Beauty,3,4472.03,13416.09,2025-01-09,Wallet
T101043,C1228,Other,39,Pune,Beauty,5,4996.05,24980.25,null,Wallet
T101396,C1468,Female,67,Indore,Sports,5,2711.64,13558.2,2025-06-11,Card
T101638,C1458,Female,34,Mumbai,Sports,7,784.44,5491.08,2025-10-05,Wallet
T100711,C1274,Male,42,Mumbai,Groceries,5,4781.62,23908.1,2025-07-06,Cash
T101897,C1491,Other,26,Nashik,Sports,1,1609.1,1609.1,2025-03-09,Card
T100843,C1288,N/A,32,Vadodara,Sports,3,1995.62,5986.86,2025-05-22,Cash
T100491,C1582,Female,32,Mumbai,Electronics,3,1103.27,3309.81,15/01/2025,Cash
T101268,C1197,Male,28,Indore,Sports,3,3939.08,11817.24,2025-10-12,Cash
T100512,C1330,Male,61,Surat,Fashion,6,3177.0,19062.0,2025-10-29,CASH
T100947,C1587,f,22,Pune,Sports,1,2150.61,2150.61,2025-09-07,Card
T100337,C1192,Female,57,Mumbai,Electronics,7,1546.43,10825.01,2025-03-03, UpI
T100130,C1391,Other,66,Ahmedabad,Fashion,6,3003.4,18020.4,15/01/2025,Cash
T100556,C1203,Other,NA,Surat,Sports,1,3822.73,3822.73,2025-08-16,Cash
T100949,C1418,f,23,Surat,Beauty,5,578.98,2894.9,2025-04-23,Cash
T100219,C1248,Other,25,Delhi,Electronics,2,3902.02,7804.04,2025-10-16,Card
T101101,C1122,Female,44,Delhi,Sports,2,4424.27,8848.54,2025-09-09,Wallet
T100872,C1273,Other,54,mumbai,Groceries,3,4796.04,14388.12,2025-12-23,Wallet
T100593,C1439,Other,54,Delhi,Furniture,-5,4261.02,21305.1,2025-06-01,Wallet
T101213,C1324,Male,None,Indore, Electronics ,1,3186.55,3186.55,2025-03-05,Wallet
T100630,C1270,FEMALE,40,Pune,Fashion,2,-100,6055.96,2025-07-18,Wallet
T100960,C1082,Female,39,Ahmedabad,Fashion,3,2699.89,8099.67,2025-10-16,Cash
T101493,C1273,Other,34,Ahmedabad,Groceries,5,571.41,2857.05,2025-01-04,Wallet
T100558,C1336,Male,39,Pune,?,4,2548.99,10195.96,2025-10-02,Wallet
T101931,C1321,Female,48,Surat,Groceries,5,1130.67,5653.35,2025-03-21,Cash
T100344,C1257,Female,42,Vadodara,Groceries,7,1834.96,12844.72,2025-07-16,UPI
T101540,C1297,Female,36,Jaipur,Sports,2,868.94,1737.88,01-25-2025,Wallet
T101362,C1369,Other,35,Rajkot,Groceries,7,838.66,5870.62,2025-03-23,Card
T100984,C1511,Other,57,Delhi, Electronics ,7,2570.52,17993.64,2025-06-18,Wallet
T100452,C1235,Female,54,Ahmedabad,Groceries,2,435.96,871.92,2025-04-06,Wallet
T100926,C1416,Male,27,Ahmedabad,Groceries ,5,989.38,4946.9,null,Cash
T101748,C1529,Other,21,Pune,Beauty,4,3635.41,14541.64,2025-08-22,UPI
T100654,C1017,Other,32,Pune,FASHION,6,843.96,5063.76,2025-04-09,UPI
T101659,C1385,Other,23,Surat,Furniture,,2465.67,9862.68,2025-01-30,Cash
T100414,C1531,Other,50,Rajkot,Groceries,2,4250.28,8500.56,2025-12-15,Cash
T101651,C1286,Female,33,Indore,Electronics,3,1947.43,5842.29,2025-03-06,Cash
T101954,C1351,Male,32,Ahmedabad,,3,2924.64,8773.92,2025-07-16,Wallet
T101246,C1144,Other,19,Vadodara,Furniture,4,826.3,3305.2,2025-04-08,Cash
T100116,C1413,Female,59,Vadodara,Beauty,5,79.36,396.8,2025-03-29,Cash
T100224,C1153,Other,44,mumbai,Sports,5,1478.2,7391.0,2025-12-14,Card
T101423,C1307,Male,33,Nashik,Beauty,5,3093.35,15466.75,2025-01-21,Cash
T101594,C1323,Male,28,Pune,Groceries,4,2579.85,10319.4,2025-08-10,UPI
T100735,C1461,Female,39,Delhi,Electronics,3,844.82,2534.46,2025-09-04,Card
T101535,C1518,Male,44,Rajkot,Beauty,4,1320.14,5280.56,2025-10-17,Wallet
T100104,C1297,Other,37,Jaipur,Beauty,1,516.52,516.52,2025-08-19,Card
T100203,C1226,Other,21,Rajkot,Electronics,5,2774.95,13874.75,2025-03-14,Cash
T100204,C1221,Other,27,Ahmedabad,Fashion,2,4859.42,9718.84,2025-05-10,Card
T100907,C1280,Female,23,Mumbai,Beauty,5,3429.33,17146.65,2025-05-21,Wallet
T100507,C1035,Male,67,Pune,Beauty,2,1499.81,2999.62,2025-10-06,Wallet
T100636,C1237,Female,50,None,Groceries,3,3806.9,11420.7,2025-07-05,Cash
T101838,C1352,Female,30,Mumbai,Electronics,4,891.09,3564.36,2025-07-10,e-wallet
T100433,C1401,Other,59,Delhi,Furniture,4,840.67,3362.68,2025-10-29,UPI
T100417,C1444,Male,36,Nashik,Fashion,4,1492.56,5970.24,2025-03-30,UPI
T100233,C1545,f,68,Jaipur,Electronics,1,2127.61,2127.61,2025-02-25,Wallet
T101488,C1506,Female,33,Jaipur,Beauty,2,2826.87,5653.74,2025-10-11,Card
T101151,C1539,Male,23,Vadodara,ELECTRONICS,7,477.51,3342.57,2025-09-23,Wallet
T100189,C1294,Male,27,Jaipur,Electronics,2,2926.91,5853.82,2025-12-06,Wallet
T101264,C1213,f,50,Vadodara,Furniture,5,N/A,3635.35,2025-05-23,Card
T100973,C1003,Other,29,Surat,Beauty,7,0,2749.74,2025-07-21,UPI
T101310,C1069,Other,?,Nashik,Fashion,2,2530.48,5060.96,2025-04-16,e-wallet
T100114,C1089,Female,70,Pune,Electronics,7,2701.65,18911.55,2025-12-28,Cash
T101038,C1436,Other,46,Delhi,Fashion,7,4938.58,34570.06,2025-02-28,Cash
T100723,C1354,Female,58,Indore,Furniture,4,3707.88,14831.52,2025-01-30,UPI
T100808,C1245,Female,54,Vadodara,Furniture,3,738.75,2216.25,2025-12-07,Card
T101265,C1529,Female,31,Jaipur,Groceries,2,3034.09,6068.18,2025-03-01,Wallet
T101857,,Other,55,Delhi,Sports,6,1404.17,8425.02,2025-11-24,Wallet
T101765,C1184,other,34,N/A,Groceries,6,3936.08,23616.48,2025-05-15,Card
T101254,C1473,O,30,,Beauty,6,822.49,4934.94,2025-10-24,UPI
T101125,C1171,,61,Indore,Sports,1,2733.16,2733.16,2025-10-13,Wallet
T100125,C1059,Female,25,Nashik,Sports,5,3199.71,15998.55,2025-11-12,UPI
T100240,C1571,Male,18,Indore,Groceries,4,2014.23,,2025-07-29,Cash
T100349,C1009,Male,46,Jaipur,Sports,4,3872.51,15490.04,2025-07-02,UPI
T101310,C1069,Other,?,Nashik,Fashion,2,2530.48,5060.96,2025-04-16,e-wallet
T100895,C1220,Male,70,,Electronics,6,859.06,5154.36,2025-10-06,card
T101255,C1524,female,37,Ahmedabad,Groceries,5,2461.25,12306.25,2025-09-28,Cash
T102000,C1403,Male,18,Pune,Sports,4,491.42,1965.68,2025-11-07,Wallet
T100352,C1552,Other,61,Delhi,Groceries,2,925.93,1851.86,2025-01-09,Card
T101089,C1520,,56,Ahmedabad,Electronics,3,3358.06,10074.18,2025-11-07,Cash
T100289,C1362,Other,27,Surat,Beauty,7,1360.63,9524.41,2025-02-03,Card
T101622,C1039,Other,45,Rajkot,Groceries,3,1984.01,5952.03,2025-04-09,UPI
T101232,C1119,Other,20,Surat,Groceries,3,1070.05,3210.15,2025-04-20,Cash
T100131,C1066,Male,39,Delhi,Sports,4,328.32,1313.28,2025-01-21,Wallet
T101451,C1415,Other,55,Vadodara,Groceries,2,2383.61,4767.22,2025-01-05,Card
T101677,C1186,Male,26,Jaipur,Beauty,1,1804.21,1804.21,2025-08-24,Cash
T100962,C1241,Other,51,Vadodara,Electronics,4,4503.02,18012.08,2025-01-28,Wallet
T101644,C1274,Female,36,Mumbai,Fashion,3,N/A,2162.82,2025-08-01,Cash
T100311,C1367,N/A,45,Ahmedabad,Sports,7,1484.4,10390.8,2025-07-31,Wallet
T101330,C1186,Male,57,Indore,Furniture,5,1676.12,8380.6,2025-02-11,Card
T101105,C1142,Other,22,Rajkot,FASHION,2,1590.67,3181.34,2025-02-16,Wallet
T101188,C1231,Female,58,Indore,Electronics,2,4462.63,8925.26,2025/02/30,Cash
T100005,C1099,Male,40,Rajkot,Beauty,5,3999.2,19996.0,2025-02-19,Card
T101621,C1487,Male,38,Vadodara,Furniture,7,399.28,2794.96,2025-05-05,Card
T100249,C1351,FEMALE,42,delhi,Beauty,2,2934.1,5868.2,2025-05-28,Card
T101871,C1471,Male,34,Ahmedabad,Sports,1,4503.59,4503.59,2025-09-15,UPI 
T101237,C1370,Other,66,Pune,Sports,1,3716.39,3716.39,2025-12-13,Cash
T100896,C1477,Other,41,Mumbai,Electronics,6,2156.04,12936.24,2025-11-15,UPI
T101671,C1457,Female,32,Jaipur,Beauty,1,639.95,639.95,2025-03-09,Cash
T101553,C1279,Other,65,Ahmedabad,Groceries,4,4957.24,19828.96,2025-01-08,Card
T100367,C1202,Female,19,Indore,Fashion,2,2853.79,5707.58,2025-02-25,Wallet
T100180,C1195,Other,57,Ahmedabad,Groceries,7,2549.31,17845.17,2025-09-10,Card
T100276,C1401,Female,52,Jaipur,Sports,3,4275.73,12827.19,2025-10-25,UPI
T101206,C1519,Female,22,Delhi,Electronics,2,3493.72,6987.44,2025-09-22,unknown
T100255,C1020,Other,37,Delhi,Sports,4,2442.06,9768.24,2025-05-16,Wallet
T101427,C1310,Male,57,Ahmedabad,Groceries,5,2545.33,12726.65,2025-04-28,Wallet
T101974,C1155,Male,29,Delhi,Beauty,1,413.66,413.66,2025-12-13,Cash
T101015,C1325,Female,19,Mumbai,Groceries,6,2590.48,15542.88,2025-02-02,Card
T101104,C1409,Male,60,Rajkot,Fashion,3,1315.86,3947.58,2025-09-28,Card
T100480,C1123,O,61,Ahmedabad,Fashion,5,2673.88,13369.4,2025-02-12,UPI
T101322,C1298,Other,150,Surat,Groceries,2,2150.2,4300.4,2025-08-17,UPI
T101978,C1262,Male,33,Mumbai,Furniture,2,2158.41,4316.82,2025-01-19,Wallet
T101615,C1448,Other,40,Jaipur,Sports,3,347.62,1042.86,2025-04-23,Cash
T101887,C1350,Female,62,Vadodara,Furniture,3,4331.07,12993.21,2025-11-11,Cash
T100937,C1424,Other,70,Pune,Furniture,7,3628.36,25398.52,2025-06-22,Wallet
T101872,C1491,Female,25,Jaipur,fashion,6,1779.99,10679.94,2025-02-08,UPI
T100341,C1212,Other,36,Delhi,Groceries,2,3727.13,7454.26,01-25-2025,UPI
T101220,C1024,Other,48,Pune,Groceries,3,3778.8,11336.4,2025-02-23,Cash
T101157,C1128,Other,51,Jaipur,Fashion,6,2363.0,14178.0,2025-10-13,Card
T101003,C1209,N/A,69,Nashik,grocery,7,3774.32,26420.24,2025-12-17,Card
T101450,C1057,Male,63,N/A,Groceries,6,4259.39,25556.34,2025-05-07,UPI
T101560,C1091,Other,60,Delhi,Furniture,6,2858.8,17152.8,2025-01-25,Cash
T101442,C1373,Female,64,Indore,Sports,1,1951.14,1951.14,2025-07-13,Wallet
T100687,C1124,Female,26,Mumbai,Furniture,6,3577.44,21464.64,2025-04-03,Card
T100223,C1239,Other,25,Mumbai,Beauty,1,4745.64,4745.64,2025-03-09,Wallet
T101683,C1459,other,23,Pune,Groceries,4,3481.98,13927.92,2025-04-20,Cash
T101709,C1456,Male,19,Nashik,Groceries,4,1142.28,4569.12,2025-08-02,UPI
T101576,C1251,Male,66,Ahmedabad,Fashion,4,867.08,3468.32,2025-09-29,UPI
T101673,C1298,m,24,Surat,Groceries,7,1392.93,9750.51,2025-12-04,UPI
T101021,C1005,Male,32,Surat,Fashion,,3146.11,12584.44,31-12-25,UPI
T100668,C1147,Male,67,,None,1,2445.33,2445.33,2025-03-09,Card
T100725,C1206,Male,51,Mumbai,Sports,4,971.18,3884.72,not-a-date, UpI
T100730,C1292,Other,32,Vadodara,Furniture,3,2493.57,7480.71,2025-09-02,UPI
T101241,C1475,Female,N/A,Surat,Furniture,3,4247.35,12742.05,2025-07-01,Wallet
T101458,C1534,Female,61,Nashik,Electronics,3,free,6123.03,31-12-25,Card
T100011,C1215,Male,50,Vadodara,Fashion,4,303.41,1213.64,2025-11-18,Card
T101802,C1326,Female,22,Jaipur,Furniture,7,N/A,24681.23,2025-06-04,card
T100145,C1576,Other,57,Pune,Electronics,3,1595.03,4785.09,2025-04-29,UPI
T101858,C1530,Other,50,Delhi,Electronics,4,2931.24,11724.96,2025-01-20,Card
T100247,C1496,Female,60,Delhi,Sports,1,1428.5,null,2025/02/30,Card
T100287,C1527,Female,69,Ahmedabad,Sports,1,4067.43,4067.43,2025-08-16,UPI
T100579,C1359,Male,44,Pune,Beauty,5,4817.83,24089.15,2025-07-01,Cash
T101404,C1021,Female,54,Surat,Electronics,3,3310.88,9932.64,2025-04-03,Card
T101172,C1356,Other,0,?, Electronics ,7,1364.0,9548.0,2025-10-30,UPI
T101393,C1486,Other,65,Mumbai,Fashion,1,4058.14,4058.14,2025-04-26,Card
T100295,C1007,Male,68,Nashik,Groceries,1,2044.17,2044.17,2025-01-29,Cash
T100977,C1508,Other,43,ahmedabad,null,4,157.63,630.52,2025-12-21,UPI
T100365,C1468,Male,28,Jaipur,Electronics,1,1259.25,1259.25,2025-06-07,Card
T101517,C1114,Other,55,Pune,Fashion,4,1330.1,5320.4,2025-02-16,Card
T101877,C1564,Male,67,Indore,Groceries,3,3340.59,10021.77,2025-10-14,UPI
T101266,C1002,Female,69,Ahmedabad,Sports,7,1882.76,13179.32,2025-03-03,Card
T100743,C1215,male,57,Mumbai,Sports,5,1724.48,8622.4,2025-07-19,Card
T101008,C1394,Female,59,Jaipur,Beauty,5,4066.37,20331.85,2025-04-04,Cash
T101706,C1547,Other,62,Delhi,Groceries,7,1806.09,12642.63,2025-01-30,Card
T100324,C1392,Male,21,Pune,beauty ,4,2688.7,10754.8,2025-05-26,Card
T100890,C1540,Female,33,N/A,Beauty,7,2892.78,20249.46,2025-04-28,Card
T100992,C1033,Male,23,Pune,Groceries,1,2130.4,2130.4,2025-03-06,UPI
T101190,C1335,Male,21,Mumbai,Sports,7,831.66,5821.62,2025-03-02,Card
T101366,C1489,Female,46,Ahmedabad,Sports,5,1169.11,5845.55,2025-07-01,UPI
T100473,C1285,Other,68,Pune,Furniture,5,-250.5,19198.15,2025-12-07,Wallet
NA,C1193,FEMALE,39,Rajkot,Fashion,5,2508.87,12544.35,2025-11-29,Wallet
T100874,C1502,Female,38,Mumbai,Sports,2,2154.68,4309.36,2025-06-23,Wallet
T100597,C1023,Male,21,Mumbai,Electronics,6,3404.97,20429.82,2025-09-11,wallet
T100395,C1180,Male,48,Jaipur,Furniture,7,4933.96,34537.72,2025-02-07,Wallet
T101850,C1121,Female,55,Mumbai,Beauty,7,959.48,6716.36,2025-07-11,Wallet
T100129,C1207,Male,38,Ahmedabad,Sports,3,1251.42,3754.26,2025-08-15,Wallet
T100701,C1372,Female,29,Surat,Electronics,5,1016.77,5083.85,2025-04-27,Card
T100387,C1296,Other,30,Mumbai,Beauty,-5,1747.89,-500,2025-06-27,Card
T101508,C1265,Other,29,Ahmedabad,Beauty,2,2493.34,4986.68,2025-11-02,UPI
T101829,C1514,Male,44,Nashik,Furniture,3,4414.27,13242.81,2025-06-26,Cash
T100991,C1009,Female,70,Jaipur,Fashion,2,3443.47,6886.94,2025-03-11,UPI
T100037,C1181,Male,54,Mumbai,Sports,2,355.84,711.68,01-25-2025,UPI
T101197,C1129,other,37,Delhi,Beauty,5,1379.17,6895.85,2025-08-29,Wallet
T100327,C1249,Female,44,Vadodara,Electronics,5,538.13,2690.65,2025/02/30,UPI
T101662,C1487,Female,57,Delhi,Electronics,2,922.63,1845.26,2025-12-29,UPI
T101629,C1434,N/A,35,Pune,Groceries,7,281.43,1970.01,2025-04-01,UPI
T100845,C1340,Female,54,Rajkot,Groceries,7,3646.73,25527.11,2025-08-19,Card
T100085,C1266,Other,25,Rajkot,Fashion,6,3379.01,20274.06,2025-03-11,Card
T100771,C1091,Male,41,Ahmedabad,Fashion,4,2561.54,10246.16,2025-10-21,Wallet
T101097,C1486,Male,45,Pune,Electronics,5,3968.25,19841.25,2025-08-24,Card
T101122,C1189,Other,60,Ahmedabad,Beauty,3,3214.46,wrong,2025-08-19,Cash
T100272,C1465,Male,66,Vadodara,Furniture,1,4643.35,4643.35,2025-07-20,Cash
T100200,C1322,Other,59,Delhi,Groceries,1,1918.41,1918.41,2025-03-13,UPI
T101351,C1146,Other,23,Vadodara,Fashion,2,2846.92,5693.84,2025-08-31,Card
T100016,C1545,Male,62,Nashik,Fashion,6,1160.81,6964.86,2025-10-11,Card
T100811,C1569,Other,65,Delhi,N/A,3,4191.02,12573.06,2025-03-15,Cash
T100969,C1447,Male,60,Delhi,Beauty,3,1740.1,5220.3,2025-02-10,Card
T100350,C1021,Female,50,Indore,Beauty,1,2443.24,2443.24,2025-07-09,Card
T100639,C1088,Other,37,Indore,Sports,3,844.36,2533.08,2025-06-12,UPI
T101454,C1296,Other,61,Pune,Furniture,5,3386.4,16932.0,2025-04-15,Card
T100208,C1490,Other,44,Vadodara,Furniture,7,1015.55,7108.85,2025-08-02,cash
T100823,C1480,Male,70,Ahmedabad,Groceries,6,3905.25,23431.5,2025-08-31,UPI
T100909,C1021,Male,26,Surat,Furniture,3,4932.55,NA,2025-12-18,UPI
T100389,C1127,Other,34,Rajkot,Fashion,2,519.27,1038.54,2025-09-08,Card
T100719,C1420,Other,34,Delhi,Furniture,3,2625.67,wrong,2025-12-20,Cash
T101175,C1057,Male,61,Surat,Groceries,6,3337.79,unknown,2025-07-22,Wallet
T100706,C1218,male,37,Pune,Beauty,3,1107.65,-500,2025-07-31,Wallet
T100134,C1553,Male,62,Surat,Groceries,6,1945.42,11672.52,2025-03-12,Cash
T100805,C1110,Female,26,Surat,Fashion,2,3635.42,7270.84,2025-02-06,UPI
T100405,C1116,Male,56,Surat,Electronics,7,3847.25,26930.75,2025-08-16,CASH
T101823,C1182,Female,26,Jaipur,Fashion,6,2519.65,15117.9,2025-12-19,Card
T101186,C1098,Other,49,Indore,Furniture,2,3682.91,7365.82,2025-01-05,Card
T101126,C1152,Female,68,Surat,Furniture,1,4416.46,4416.46,2025-07-04,Card
T101920,C1427,Male,58,Pune,Fashion,2,3346.12,6692.24,2025-07-24,Cash
T100394,C1296,Female,26,Delhi,Fashion,7,3972.3,27806.1,2025-12-26,Cash
T100206,C1138,Male,56,Pune,Electronics,7,2722.85,19059.95,2025-08-30,Cash
T100097,C1017,Male,34,Vadodara,Beauty,5,4856.52,24282.6,2025-09-22,cash
T100798,C1578,m,25,Ahmedabad,Electronics,5,4033.28,20166.4,2025-05-26,UPI
T101685,C1200,Other,60,Vadodara ,Furniture,6,1674.05,10044.3,2025-12-05,Wallet
T101048,C1153,Female,59,Vadodara,Electronics,7,3321.39,23249.73,2025-07-31,UPI
T100662,C1001,Female,32,Mumbai,Sports,1,3919.63,3919.63,2025-02-06, UpI
T101513,C1096,Male,39,Mumbai,Groceries,2,4150.95,8301.9,2025-03-22,Card
T101402,C1088,Female,49,Surat,Beauty,2,3637.26,7274.52,2025-10-03,Wallet
T101050,C1056,Male,37,Jaipur,Electronics,7,887.76,6214.32,2025-06-20,Wallet
T100759,C1443,Male,33,Mumbai,Beauty,6,4240.23,25441.38,2025-10-05,Wallet
T101191,C1172,Other,N/A,Pune,Groceries,6,782.09,4692.54,,Wallet
T100152,C1563,Male,69,Surat,Electronics,7,550.75,3855.25,2025-12-10,UPI
T100559,C1540,Male,43,Rajkot,Furniture,6,4931.81,29590.86,2025-04-08,Card
T101487,C1159,Male,51,Nashik,Furniture,5,1209.17,6045.85,2025-06-03,Wallet
T101791,C1014,Female,52,Pune,Furniture,7,3481.97,24373.79,2025-11-01,UPI
T100774,C1437,Male,38,Delhi,Beauty,2,3250.13,6500.26,2025-10-11,Cash
T100686,C1394,Male,54,Surat,FASHION,2,303.24,606.48,2025-09-04,Wallet
T101592,C1585,Other,43,Nashik,Electronics,5,622.53,3112.65,2025-04-17,Cash
T101506,C1414,Male,22,Nashik,Electronics,4,2233.16,8932.64,2025-09-22,UPI
T100837,C1571,Female,39,Vadodara,Beauty,4,415.73,1662.92,01-25-2025,Wallet
T100128,C1009,O,30,Ahmedabad,Fashion,4,2078.95,8315.8,2025-08-30,Card
T101088,C1303,Male,64,Delhi,Furniture,4,1877.65,7510.6,2025-12-09,UPI
T101417,C1114,Male,49,Surat,Electronics,2,388.67,777.34,2025-03-22,UPI 
T101889,C1092,Male,48,Indore,FASHION,7,528.58,3700.06,2025-10-02,Wallet
T101222,C1276,Male,45,Ahmedabad,Groceries,2,952.14,1904.28,2025-04-28,Cash
T101671,C1457,Female,32,Jaipur,Beauty,1,639.95,639.95,2025-03-09,Cash
T101299,C1526,Other,64,Mumbai,Groceries,3,4630.51,13891.53,2025-09-06,UPI 
T101563,C1048,Other,60,Mumbai,Fashion,1,2687.98,2687.98,2025-09-10,UPI
T100278,C1551,Male,40,Nashik,Furniture,5,free,16873.0,2025-02-08,Card
T101412,C1360,FEMALE,67,Delhi,Furniture,5,853.84,4269.2,2025-10-07,UPI
T100197,C1282,Female,47,Rajkot,Fashion,6,4401.18,26407.08,2025-04-30,Card
T101163,C1203,Other,49,Indore,Electronics,7,3245.91,22721.37,2025/02/30,UPI
T101817,C1053,Other,67,Indore,Fashion,2,2793.39,5586.78,2025-07-11,UPI
T101489,C1345,Other,39,Vadodara,Sports,6,1590.37,9542.22,2025-09-20,UPI
T101867,C1037,Male,33,Rajkot,Furniture,7,2104.07,14728.49,2025-01-26,UPI
T100807,C1419,Female,24,Jaipur,Beauty,4,2360.31,9441.24,2025-07-13,UPI
T101854,C1091,Male,67,Vadodara,Electronics,4,3961.7,15846.8,2025-05-15,Cash
T100410,C1001,Male,34,Ahmedabad,Beauty,5,2910.54,14552.7,2025-02-15,Cash
T101358,C1567,Female,23,Vadodara,Furniture,5,1560.42,7802.1,2025-07-07,Wallet
T100773,C1529,Other,31,Ahmedabad,Electronics,2,3195.49,6390.98,2025-10-07,UPI
T100689,C1534,Other,54,Mumbai,Furniture,6,1775.61,10653.66,2025-05-14,UPI
T100961,C1507,Female,65,Delhi,Groceries,6,1763.12,10578.72,2025-10-28,Cash
T101933,C1027,Male,66,Pune,Furniture,1,3507.43,3507.43,2025-01-14,Card
T101942,C1452,Female,30,Nashik,Furniture,5,3403.89,17019.45,2025-03-11,UPI
T101820,C1453,Female,21,Pune,Furniture,3,3478.64,10435.92,2025-05-08,Wallet
T100675,C1101,Male,46,Indore,Sports,4,-250.5,3716.6,2025-10-24,Wallet
T101262,C1483,Male,18,Pune,Beauty,7,4193.81,29356.67,2025-12-21,UPI
T100078,C1474,Other,70,Surat,Sports,2,1317.51,2635.02,2025-01-19,Card
T100217,C1109,Male,70,, Electronics ,1,1034.36,1034.36,2025-11-14,Cash
T101445,C1043,Other,42,Nashik,Furniture,5,3134.69,15673.45,2025-03-17,Card
T101654,C1214,Female,31,Rajkot,fashion,7,1729.06,12103.42,2025-11-20,Card
