TransactionID,CustomerID,Age,Quantity,Price,TotalAmount,PurchaseDate,Month,Gender_Female,Gender_Male,Gender_Other,City_Ahmedabad,City_Delhi,City_Delhi Ncr,City_Indore,City_Jaipur,City_Mumbai,City_Nashik,City_Pune,City_Rajkot,City_Surat,City_Vadodara,ProductCategory_Beauty,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Card,PaymentMode_Cash,PaymentMode_E-wallet,PaymentMode_UPI,PaymentMode_Wallet,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,AgeGroup_18-25,AgeGroup_26-40,AgeGroup_41-60,AgeGroup_60+,Age_Normalized,Quantity_Normalized,Price_Normalized,TotalAmount_Normalized
T100168,C1282,23,1,1451.85,1451.85,2025-12-31,2025-12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.09615384615384616,0.0,0.2832603529352278,0.04035566903958768
T100303,C1127,30,3,1027.14,3081.42,2025-08-11,2025-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.23076923076923078,0.3333333333333333,0.19736057035950855,0.0875103485534596
T100571,C1238,23,6,2820.08,16920.48,2025-07-13,2025-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.09615384615384616,0.8333333333333334,0.5599919097942053,0.4879696347904694
T100183,C1208,31,4,2706.96,10827.84,2025-01-26,2025-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.25,0.5,0.5371128078070486,0.3116676124205212
T101794,C1516,26,1,4265.37,4265.37,2025-04-08,2025-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.15384615384615385,0.0,0.8523092481164989,0.12177017342164485
T101041,C1522,48,3,4778.56,14335.68,2025-10-23,2025-10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5769230769230769,0.3333333333333333,0.9561045659098953,0.41317357472096883
T101071,C1163,65,3,4386.69,13160.07,2025-08-01,2025-08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9038461538461539,0.3333333333333333,0.8768468422915506,0.379155083472785
T100355,C1224,52,5,2565.45,12827.25,2025-06-19,2025-06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6538461538461539,0.6666666666666666,0.5084916822571673,0.3695243094429447
T101069,C1343,22,2,4320.06,8640.12,2025-07-27,2025-07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.07692307692307693,0.16666666666666666,0.8633705819891794,0.24836181060403723
T100497,C1138,56,2,552.66,1105.32,2025-07-08,2025-07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.7307692307692307,0.16666666666666666,0.10139454922384587,0.030328170317874572
T100029,C1323,54,4,2013.66,8054.64,2025-10-16,2025-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.6923076923076923,0.5,0.3968893158719725,0.2314198432373198
T101134,C1209,50,2,2504.3,5008.6,2025-04-28,2025-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6153846153846154,0.16666666666666666,0.49612378014865754,0.14327693438011552
T101611,C1047,22,2,3954.08,7908.16,2025-01-08,2025-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.07692307692307693,0.16666666666666666,0.7893492440713961,0.22718116833830226
T101714,C1178,65,7,1869.68,13087.76,2025-07-08,2025-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.9038461538461539,1.0,0.3677686201142742,0.37706265732622607
T101612,C1580,32,7,4372.33,30606.31,2025-10-25,2025-10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2692307692307692,1.0,0.8739424584112858,0.8839949221554391
T100472,C1597,35,5,4179.97,20899.85,2025-10-18,2025-10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3269230769230769,0.6666666666666666,0.8350366587450069,0.603120206424162
T101192,C1500,68,7,3748.99,26242.93,2025-09-20,2025-09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9615384615384616,1.0,0.7478687364109824,0.7577322973542716
T101896,C1010,70,5,812.64,4063.2,2025-06-22,2025-06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.6666666666666666,0.15397684178591292,0.11592000340297766
T100033,C1177,39,5,2263.71,11318.55,2025-06-06,2025-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.40384615384615385,0.6666666666666666,0.4474632148455276,0.32586723120599964
T101497,C1332,60,7,4153.68,29075.76,2025-07-22,2025-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8076923076923077,1.0,0.8297193709864995,0.8397055729835982
T101505,C1070,48,6,1839.44,11036.64,2025-12-11,2025-12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5769230769230769,0.8333333333333334,0.3616524245335491,0.31770963398602403
T101593,C1539,32,3,4972.09,14916.27,2025-02-26,2025-02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2692307692307692,0.3333333333333333,0.9952470040956667,0.42997404072056317
T101904,C1370,39,1,1069.4,1069.4,2025-12-05,2025-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.40384615384615385,0.0,0.2059078727815139,0.029288757412544778
T100339,C1090,30,2,3800.39,7600.78,2025-06-26,2025-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.23076923076923078,0.16666666666666666,0.7582646508570561,0.21828654866012095
T100747,C1152,52,5,804.88,4024.4,2025-03-05,2025-03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.6538461538461539,0.6666666666666666,0.1524073418617586,0.11479725226915817
T101515,C1414,25,4,1105.47,4421.88,2025-08-27,2025-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.1346153846153846,0.5,0.21320321585680338,0.12629908527613168
T101479,C1578,60,5,3636.64,18183.2,2025-04-09,2025-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8076923076923077,0.6666666666666666,0.7251453708853718,0.5245088180816176
T101410,C1035,20,4,2557.65,10230.6,2025-08-10,2025-08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038461538461538464,0.5,0.5069140921272185,0.2943853472874709
T100792,C1520,36,4,3790.57,15162.28,2025-06-03,2025-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.34615384615384615,0.5,0.7562785053344795,0.4370928037729068
T100768,C1063,55,2,2556.34,5112.68,2025-03-01,2025-03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7115384615384616,0.16666666666666666,0.506649137887445,0.1462886853597014
T100795,C1244,61,7,686.39,4804.73,2025-08-07,2025-08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8269230769230769,1.0,0.12844212974667543,0.13737757165713146
T101128,C1569,36,4,580.4,2321.6,2025-11-04,2025-11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.34615384615384615,0.5,0.10700510694240783,0.06552352467462644
T100788,C1126,43,3,2570.39,7711.17,2025-09-21,2025-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.4807692307692308,0.3333333333333333,0.5094908226728017,0.22148089138337698
T101137,C1322,34,7,2299.73,16098.11,2025-09-21,2025-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3076923076923077,1.0,0.4547484451635738,0.46417280876162575
T101005,C1083,58,6,4756.34,28538.04,2025-07-23,2025-07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7692307692307693,0.8333333333333334,0.9516104565909895,0.8241456312393349
T101665,C1313,29,4,4685.71,18742.84,2025-02-05,2025-02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.21153846153846154,0.5,0.9373251757091571,0.5407030563427191
T100703,C1579,27,1,1916.57,1916.57,2025-02-27,2025-02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17307692307692307,0.0,0.3772523638570056,0.053803218186716406
T101277,C1131,34,2,4031.19,8062.38,2025-01-22,2025-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3076923076923077,0.16666666666666666,0.8049451382919552,0.23164381472638584
T101956,C1134,63,7,539.37,3775.59,2025-11-30,2025-11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8653846153846154,1.0,0.09870657834858673,0.10759746593911622
T100527,C1466,42,3,4838.31,14514.93,2025-05-12,2025-05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.46153846153846156,0.3333333333333333,0.9681893108155939,0.4183605113379055
T100570,C1095,43,4,685.57,2742.28,2025-12-21,2025-12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4807692307692308,0.5,0.12827628052788592,0.07769669341110026
T100855,C1231,26,3,479.42,1438.26,2025-08-17,2025-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.15384615384615385,0.3333333333333333,0.08658138241391516,0.039962416773901936
T101235,C1252,20,4,2390.33,9561.32,2025-05-02,2025-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.038461538461538464,0.5,0.47307276128836523,0.27501846896678245
T100772,C1345,37,6,1049.12,6294.72,2025-09-02,2025-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.36538461538461536,0.8333333333333334,0.20180613844364664,0.18049324077774245
T100150,C1216,63,7,3932.26,27525.82,2025-08-16,2025-08,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8653846153846154,1.0,0.7849360368104363,0.7948551376136965
T100538,C1468,69,7,3219.82,22538.74,2025-10-27,2025-10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.9807692307692307,1.0,0.6408413814026395,0.6505445777052298
T100302,C1105,43,1,3319.97,3319.97,2025-09-11,2025-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4807692307692308,0.0,0.6610972341608939,0.09441324244450701
T101081,C1412,60,4,653.2,2612.8,2025-10-11,2025-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8076923076923077,0.5,0.12172928148859787,0.07394994555525108
T101335,C1469,20,5,1233.01,6165.05,2025-06-25,2025-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.038461538461538464,0.6666666666666666,0.23899883703291705,0.17674099491376374
T100485,C1193,29,1,615.47,615.47,2025-02-15,2025-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.21153846153846154,0.0,0.11409819487283207,0.016153437253403485
T101431,C1370,34,1,959.81,959.81,2025-08-21,2025-08,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3076923076923077,0.0,0.1837427314557314,0.026117564197202552
T101306,C1585,43,6,4280.77,25684.62,2025-01-05,2025-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4807692307692308,0.8333333333333334,0.8554239773474238,0.7415765451500768
T101993,C1057,28,1,2237.08,2237.08,2025-04-03,2025-04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.19230769230769232,0.0,0.44207716033776606,0.06307777916353305
T101623,C1052,19,5,1300.68,6503.4,2025-08-21,2025-08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.019230769230769232,0.6666666666666666,0.25268544268594834,0.18653178991705818
T100732,C1033,20,6,143.95,863.7,2025-09-30,2025-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.038461538461538464,0.8333333333333334,0.01873084896597057,0.023336440190207933
T101705,C1020,70,2,2677.34,5354.68,2025-04-14,2025-04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.16666666666666666,0.5311220104161399,0.1532914115036271
T101887,C1350,62,3,4331.07,12993.21,2025-11-11,2025-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8461538461538461,0.3333333333333333,0.8655974111341457,0.3743266748596633
T100096,C1494,32,5,3537.86,17689.3,2025-04-26,2025-04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2692307692307692,0.6666666666666666,0.7051666076755827,0.5102168906333329
T101652,C1172,63,1,2953.55,2953.55,2025-01-30,2025-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8653846153846154,0.0,0.58698690397937,0.08381018908228696
T101598,C1366,33,7,4179.71,29257.97,2025-02-09,2025-02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.28846153846153844,1.0,0.8349840724073418,0.844978162779816
T100756,C1284,60,4,3532.68,14130.72,2025-08-28,2025-08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8076923076923077,0.5,0.7041189260251807,0.4072426707934523
T100443,C1341,48,1,4832.13,4832.13,2025-03-19,2025-03,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.5769230769230769,0.0,0.9669393740203266,0.13817044230317926
T101926,C1047,57,1,4514.55,4514.55,2025-10-25,2025-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.75,0.0,0.9027071851140214,0.12898066639909694
T100904,C1593,70,5,712.47,3562.35,2025-04-26,2025-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.6666666666666666,0.13371694392476108,0.10142696460469176
T101214,C1151,19,1,4779.25,4779.25,2025-03-03,2025-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.019230769230769232,0.0,0.9562441219598523,0.13664025983007683
T100412,C1031,48,5,1608.76,8043.8,2025-09-05,2025-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5769230769230769,0.6666666666666666,0.3149962077160338,0.23110616740508774
T101981,C1195,47,7,2811.3,19679.1,2025-10-11,2025-10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5576923076923077,1.0,0.5582161096222885,0.5677955041919417
T101918,C1465,25,7,1351.22,9458.54,2025-06-19,2025-06,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.1346153846153846,1.0,0.262907417707438,0.27204433593755656
T101830,C1152,36,5,4398.66,21993.3,2025-12-30,2025-12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.34615384615384615,0.6666666666666666,0.8792678363755877,0.6347612432095981
T100616,C1015,50,4,4129.38,16517.52,2025-09-14,2025-09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6153846153846154,0.5,0.8248045709662739,0.47630922765428635
T101583,C1345,43,5,2191.43,10957.15,2025-08-30,2025-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.4807692307692308,0.6666666666666666,0.43284421297466746,0.3154094410059387
T100095,C1194,20,5,2941.46,14707.3,2025-05-29,2025-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.038461538461538464,0.6666666666666666,0.5845416392779491,0.4239270998846286
T101112,C1304,64,3,4435.64,13306.92,2025-11-29,2025-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.8846153846153846,0.3333333333333333,0.8867472316327047,0.38340446501921266
T100161,C1411,30,4,2720.72,10882.88,2025-01-12,2025-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.23076923076923078,0.5,0.5398958386003944,0.31326029856499094
T100530,C1485,58,6,4928.43,29570.58,2025-05-23,2025-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.7692307692307693,0.8333333333333334,0.98641654447085,0.8540241223659839
T100790,C1202,35,2,3993.59,7987.18,2025-12-13,2025-12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3269230769230769,0.16666666666666666,0.797340344845022,0.22946776098248828
T101039,C1107,70,1,1175.08,1175.08,2025-06-26,2025-06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.22728219649087325,0.032346807407958277
T100149,C1089,46,2,1300.96,2601.92,2025-06-22,2025-06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5384615384615384,0.16666666666666666,0.2527420741265106,0.07363511224762334
T100775,C1093,38,5,2504.3,12521.5,2025-10-04,2025-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.38461538461538464,0.6666666666666666,0.49612378014865754,0.36067685688713774
T101295,C1030,47,6,2125.24,12751.44,2025-08-03,2025-08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5576923076923077,0.8333333333333334,0.41945694493603675,0.3673306041992629
T100561,C1221,52,1,3315.02,3315.02,2025-11-27,2025-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6538461538461539,0.0,0.660096071193811,0.09427000486429035
T100501,C1184,43,4,647.51,2590.04,2025-07-30,2025-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4807692307692308,0.5,0.1205784497143146,0.07329134205510336
T100084,C1263,33,3,1175.02,3525.06,2025-07-25,2025-07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.28846153846153844,0.3333333333333333,0.22727006118218132,0.10034790816705959
T100380,C1072,48,7,4033.49,28234.43,2025-03-15,2025-03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5769230769230769,1.0,0.8054103251251453,0.8153601036171974
T101327,C1209,61,2,2309.54,4619.08,2025-09-12,2025-09,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8269230769230769,0.16666666666666666,0.45673256813470187,0.13200543897688435
T100809,C1363,64,1,2143.62,2143.62,2025-12-26,2025-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8846153846153846,0.0,0.42317439449866,0.0603733379015029
T101957,C1212,60,6,2804.62,16827.72,2025-11-03,2025-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8076923076923077,0.8333333333333334,0.5568650452545886,0.4852854493478639
T100079,C1490,69,4,3696.33,14785.32,2025-01-17,2025-01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9807692307692307,0.5,0.7372179804823785,0.42618475564392233
T101967,C1099,23,2,4907.59,9815.18,2025-09-08,2025-09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.09615384615384616,0.16666666666666666,0.9822015472518583,0.2823643865655303
T101512,C1217,46,6,726.33,4357.98,2025-07-29,2025-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5384615384615384,0.8333333333333334,0.13652020023259342,0.12445001833151657
T101179,C1417,64,3,3038.57,9115.71,2025-05-21,2025-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8846153846153846,0.3333333333333333,0.6041826363958134,0.2621239036899447
T100801,C1010,59,7,3098.63,21690.41,2025-10-24,2025-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.7884615384615384,1.0,0.6163300803964201,0.6259965501445831
T101162,C1152,27,3,3306.94,9920.82,2025-08-17,2025-08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.17307692307692307,0.3333333333333333,0.6584618496232998,0.28542127908554815
T101344,C1018,58,7,4856.52,33995.64,2025-04-16,2025-04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.7692307692307693,1.0,0.9718723770035901,0.9820715742273056
T101460,C1483,51,4,948.59,3794.36,2025-08-03,2025-08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6346153846153846,0.5,0.18147342873034333,0.10814061126854385
T101757,C1431,68,3,1070.93,3212.79,2025-01-15,2025-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9615384615384616,0.3333333333333333,0.20621732315315772,0.09131178712175513
T101966,C1506,51,4,4847.32,19389.28,2025-10-12,2025-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6346153846153846,0.5,0.9700116296708297,0.5594090162124684
